epoch,step,train_abs_rel_epoch,train_abs_rel_step,train_berhu_loss_epoch,train_berhu_loss_step,train_delta1_epoch,train_delta1_step,train_delta2_epoch,train_delta2_step,train_delta3_epoch,train_delta3_step,train_eas_loss_epoch,train_eas_loss_step,train_log_mae_epoch,train_log_mae_step,train_log_rmse_epoch,train_log_rmse_step,train_mae_epoch,train_mae_step,train_mse_loss_epoch,train_mse_loss_step,train_rmse_epoch,train_rmse_step,train_sasinv_loss_epoch,train_sasinv_loss_step,train_silog_loss_epoch,train_silog_loss_step,train_total_loss_epoch,train_total_loss_step,valid_abs_rel,valid_berhu_loss,valid_delta1,valid_delta2,valid_delta3,valid_eas_loss,valid_log_mae,valid_log_rmse,valid_mae,valid_mse_loss,valid_rmse,valid_sasinv_loss,valid_silog_loss,valid_total_loss
0,0,,1.1820800304412842,,0.6921214461326599,,0.4982883930206299,,0.5299203991889954,,0.5657612681388855,,0.16005876660346985,,2.953371286392212,,3.845313787460327,,0.4142341613769531,,0.24085919559001923,,0.4743804633617401,,0.12129360437393188,,7.502231597900391,,8.354412078857422,,,,,,,,,,,,,,
0,1,,1.065680980682373,,0.5212535262107849,,0.4444291591644287,,0.48849597573280334,,0.5378703474998474,,0.15517914295196533,,2.5796525478363037,,3.515221357345581,,0.3325355350971222,,0.17401427030563354,,0.39968082308769226,,0.09899468719959259,,6.976361274719238,,7.652793884277344,,,,,,,,,,,,,,
0,2,,0.9526932835578918,,0.5844024419784546,,0.3893161714076996,,0.44055214524269104,,0.4928002655506134,,0.1712864190340042,,2.315309524536133,,3.287212371826172,,0.36349716782569885,,0.19912108778953552,,0.4354415833950043,,0.11348384618759155,,6.634887218475342,,7.390575885772705,,,,,,,,,,,,,,
0,3,,1.566089153289795,,0.534748911857605,,0.36323973536491394,,0.41566336154937744,,0.4665776789188385,,0.16421765089035034,,2.142225980758667,,3.088801622390747,,0.3319378197193146,,0.18091681599617004,,0.4055178463459015,,0.11401145160198212,,6.323017597198486,,7.021984100341797,,,,,,,,,,,,,,
0,4,,0.9996860027313232,,0.5923346281051636,,0.32408761978149414,,0.3847842216491699,,0.44874492287635803,,0.23026564717292786,,1.8997329473495483,,2.915616750717163,,0.3702583312988281,,0.20242801308631897,,0.43764445185661316,,0.11650129407644272,,6.00934362411499,,6.831943988800049,,,,,,,,,,,,,,
0,5,,0.9717931151390076,,0.5586612820625305,,0.3056369125843048,,0.37306272983551025,,0.44402098655700684,,0.236413836479187,,1.7543779611587524,,2.7547519207000732,,0.3453594148159027,,0.18975912034511566,,0.4191184341907501,,0.12103593349456787,,5.735447406768799,,6.530522346496582,,,,,,,,,,,,,,
0,6,,1.0945669412612915,,0.5196125507354736,,0.2729839086532593,,0.35146358609199524,,0.42720556259155273,,0.2729417383670807,,1.5709228515625,,2.5659003257751465,,0.3345282971858978,,0.17393361032009125,,0.4034090042114258,,0.10946216434240341,,5.401130199432373,,6.1936845779418945,,,,,,,,,,,,,,
0,7,,1.3510432243347168,,0.46094250679016113,,0.22591109573841095,,0.31093689799308777,,0.39584317803382874,,0.25402092933654785,,1.3217090368270874,,2.2091495990753174,,0.299976110458374,,0.152047798037529,,0.3693930208683014,,0.10511595010757446,,4.737407684326172,,5.452371120452881,,,,,,,,,,,,,,
0,8,,1.3359383344650269,,0.4792129397392273,,0.1951717883348465,,0.2737506628036499,,0.35732558369636536,,0.26945188641548157,,1.1909797191619873,,2.0171380043029785,,0.31467264890670776,,0.15833941102027893,,0.38593313097953796,,0.10903682559728622,,4.362620830535889,,5.11128568649292,,,,,,,,,,,,,,
0,9,,1.6037774085998535,,0.4902244508266449,,0.18905675411224365,,0.27170848846435547,,0.35469722747802734,,0.32123425602912903,,1.1064397096633911,,1.9153151512145996,,0.3207465410232544,,0.16223037242889404,,0.39140090346336365,,0.11686792969703674,,4.175194263458252,,4.986652851104736,,,,,,,,,,,,,,
0,10,,2.0485799312591553,,0.5408920049667358,,0.107750304043293,,0.1691475361585617,,0.23768974840641022,,0.27022016048431396,,0.8874858021736145,,1.3903149366378784,,0.3478730618953705,,0.18073764443397522,,0.41239699721336365,,0.12868526577949524,,3.0565683841705322,,3.867680549621582,,,,,,,,,,,,,,
0,11,,1.1615853309631348,,0.5311907529830933,,0.09283842891454697,,0.17400117218494415,,0.25849926471710205,,0.2768481373786926,,0.6769406795501709,,0.9962330460548401,,0.34191158413887024,,0.17682628333568573,,0.4148300588130951,,0.12325751036405563,,2.1551263332366943,,2.963165283203125,,,,,,,,,,,,,,
0,12,,1.6527304649353027,,0.5214078426361084,,0.068465955555439,,0.13763003051280975,,0.21955446898937225,,0.21217003464698792,,0.5877689123153687,,0.7202056050300598,,0.3388373553752899,,0.17054122686386108,,0.40486252307891846,,0.11056526750326157,,1.5073868036270142,,2.240964651107788,,,,,,,,,,,,,,
0,13,,2.643033742904663,,0.45143961906433105,,0.09732204675674438,,0.20148010551929474,,0.3127514719963074,,0.24625855684280396,,0.5055407285690308,,0.6197641491889954,,0.30802133679389954,,0.14524713158607483,,0.36995717883110046,,0.10755844414234161,,1.357518196105957,,2.0552163124084473,,,,,,,,,,,,,,
0,14,,1.7882734537124634,,0.4116460680961609,,0.11686122417449951,,0.23521018028259277,,0.35671141743659973,,0.23540955781936646,,0.45228826999664307,,0.5498509407043457,,0.2860245406627655,,0.13017570972442627,,0.3565179407596588,,0.10138364136219025,,1.2281172275543213,,1.8751728534698486,,,,,,,,,,,,,,
0,15,,1.677615761756897,,0.44856756925582886,,0.11663233488798141,,0.23561961948871613,,0.35121944546699524,,0.2033330798149109,,0.452487587928772,,0.5461326837539673,,0.3003362715244293,,0.14171722531318665,,0.36565113067626953,,0.10432400554418564,,1.1877334117889404,,1.8396340608596802,,,,,,,,,,,,,,
0,16,,5.119503021240234,,0.35783112049102783,,0.1371544450521469,,0.2735433876514435,,0.40073370933532715,,0.22271980345249176,,0.4638407528400421,,0.5813185572624207,,0.2548699676990509,,0.10686536878347397,,0.3114171326160431,,0.0975366085767746,,1.39870023727417,,1.9792511463165283,,,,,,,,,,,,,,
0,17,,2.4103939533233643,,0.3586624562740326,,0.1540665179491043,,0.29314741492271423,,0.42794057726860046,,0.21990486979484558,,0.4082801342010498,,0.5186819434165955,,0.254373162984848,,0.10640164464712143,,0.31457069516181946,,0.09431594610214233,,1.1909794807434082,,1.7695467472076416,,,,,,,,,,,,,,
0,18,,10.1969575881958,,0.3651140630245209,,0.14656037092208862,,0.2876376509666443,,0.4293380081653595,,0.21084249019622803,,0.40470972657203674,,0.5206508040428162,,0.25996917486190796,,0.1080658882856369,,0.3155011832714081,,0.09298750013113022,,1.199356198310852,,1.7753127813339233,,,,,,,,,,,,,,
0,19,,1.7316287755966187,,0.38757190108299255,,0.14046311378479004,,0.2783118486404419,,0.4345858097076416,,0.2150486707687378,,0.3820897042751312,,0.4687775671482086,,0.2747173607349396,,0.11503265798091888,,0.33318543434143066,,0.09657450765371323,,1.0652321577072144,,1.667852759361267,,,,,,,,,,,,,,
0,20,,3.8261477947235107,,0.32350021600723267,,0.17761628329753876,,0.35412755608558655,,0.5131126046180725,,0.20812368392944336,,0.3378911018371582,,0.42747780680656433,,0.23686449229717255,,0.09072189033031464,,0.29538995027542114,,0.08147081732749939,,0.9876935482025146,,1.519317388534546,,,,,,,,,,,,,,
0,21,,2.6611385345458984,,0.32657158374786377,,0.15816357731819153,,0.3261018395423889,,0.4955061972141266,,0.20899978280067444,,0.3630131483078003,,0.4596569836139679,,0.2482013702392578,,0.09161314368247986,,0.2986826002597809,,0.0827459841966629,,1.090476393699646,,1.6260477304458618,,,,,,,,,,,,,,
0,22,,2.0433599948883057,,0.3143645226955414,,0.17938506603240967,,0.35106685757637024,,0.5066033005714417,,0.20752164721488953,,0.3481943607330322,,0.4476954936981201,,0.23762792348861694,,0.086484894156456,,0.2907368540763855,,0.0793224573135376,,1.0485682487487793,,1.5704543590545654,,,,,,,,,,,,,,
0,23,,2.5778164863586426,,0.399419367313385,,0.14208056032657623,,0.29294270277023315,,0.4553914964199066,,0.19686287641525269,,0.37762197852134705,,0.47674426436424255,,0.2782645523548126,,0.1165643185377121,,0.332334965467453,,0.09984439611434937,,1.1186347007751465,,1.7149169445037842,,,,,,,,,,,,,,
0,24,,1.5962079763412476,,0.388055682182312,,0.15069809556007385,,0.315145879983902,,0.4870539903640747,,0.2004818171262741,,0.34299638867378235,,0.42295530438423157,,0.27978038787841797,,0.11217065900564194,,0.3277125954627991,,0.09522230923175812,,0.9844481348991394,,1.5729856491088867,,,,,,,,,,,,,,
