epoch,step,train_abs_rel_epoch,train_abs_rel_step,train_berhu_loss_epoch,train_berhu_loss_step,train_delta1_epoch,train_delta1_step,train_delta2_epoch,train_delta2_step,train_delta3_epoch,train_delta3_step,train_eas_loss_epoch,train_eas_loss_step,train_log_mae_epoch,train_log_mae_step,train_log_rmse_epoch,train_log_rmse_step,train_mae_epoch,train_mae_step,train_mse_loss_epoch,train_mse_loss_step,train_rmse_epoch,train_rmse_step,train_sasinv_loss_epoch,train_sasinv_loss_step,train_silog_loss_epoch,train_silog_loss_step,train_ssim_loss_epoch,train_ssim_loss_step,train_total_loss_epoch,train_total_loss_step,valid_abs_rel,valid_berhu_loss,valid_delta1,valid_delta2,valid_delta3,valid_eas_loss,valid_log_mae,valid_log_rmse,valid_mae,valid_mse_loss,valid_rmse,valid_sasinv_loss,valid_silog_loss,valid_ssim_loss,valid_total_loss
0,0,,6.702168941497803,,0.406695693731308,,0.2770097553730011,,0.4783601462841034,,0.6422560214996338,,0.00046185613609850407,,0.34730264544487,,0.5040522217750549,,0.22660033404827118,,0.07243047654628754,,0.2649475038051605,,0.05618469417095184,,1.141478419303894,,0.22342263162136078,,0.6867648959159851,,,,,,,,,,,,,,,
0,1,,2.785536050796509,,0.426955908536911,,0.19578979909420013,,0.4091528654098511,,0.6244869828224182,,0.001086334465071559,,0.3163508474826813,,0.4182126522064209,,0.24527700245380402,,0.07623820751905441,,0.2739545404911041,,0.07008156180381775,,0.9526863098144531,,0.21902155876159668,,0.7171453237533569,,,,,,,,,,,,,,,
0,2,,2.7850825786590576,,0.40183600783348083,,0.23744435608386993,,0.5127158164978027,,0.6981866955757141,,0.0010185036808252335,,0.2967756390571594,,0.4095146954059601,,0.23095208406448364,,0.0713062584400177,,0.26283228397369385,,0.06858920305967331,,0.9602282643318176,,0.21363605558872223,,0.6850797533988953,,,,,,,,,,,,,,,
0,3,,3.41335129737854,,0.45034945011138916,,0.1941443681716919,,0.3956206738948822,,0.6179599165916443,,0.0005797331687062979,,0.34949371218681335,,0.4765394926071167,,0.2508937120437622,,0.08096303045749664,,0.2824321687221527,,0.06947675347328186,,1.0502221584320068,,0.23139500617980957,,0.7518008947372437,,,,,,,,,,,,,,,
0,4,,7.720655918121338,,0.3861382007598877,,0.25649145245552063,,0.5062256455421448,,0.7072339653968811,,0.0002955001837108284,,0.31799501180648804,,0.47356224060058594,,0.22286467254161835,,0.06817581504583359,,0.25885120034217834,,0.06289626657962799,,1.1451611518859863,,0.21169762313365936,,0.6610275506973267,,,,,,,,,,,,,,,
0,5,,9.742545127868652,,0.43900856375694275,,0.24372601509094238,,0.4366026222705841,,0.5994748473167419,,0.0005412889877334237,,0.37800469994544983,,0.5406014919281006,,0.24173952639102936,,0.0789242833852768,,0.27606266736984253,,0.06395819783210754,,1.2349977493286133,,0.2333071231842041,,0.7368152141571045,,,,,,,,,,,,,,,
0,6,,3.0149269104003906,,0.45548415184020996,,0.22840465605258942,,0.44472798705101013,,0.6966671943664551,,0.0005102655850350857,,0.31527426838874817,,0.44825005531311035,,0.2497539520263672,,0.08225660771131516,,0.2840215265750885,,0.08147923648357391,,1.0257426500320435,,0.21571317315101624,,0.7531868815422058,,,,,,,,,,,,,,,
0,7,,5.529261112213135,,0.4793946146965027,,0.1888049691915512,,0.39086365699768066,,0.6206632852554321,,0.0002963742590509355,,0.3717416822910309,,0.501052975654602,,0.2603163421154022,,0.08689849078655243,,0.291045218706131,,0.07905610650777817,,1.1522574424743652,,0.22307263314723969,,0.7818197011947632,,,,,,,,,,,,,,,
0,8,,7.836267471313477,,0.48671311140060425,,0.2317400425672531,,0.45045650005340576,,0.6724892258644104,,0.00027822903939522803,,0.3723607361316681,,0.5179635882377625,,0.2581985294818878,,0.08863073587417603,,0.29314741492271423,,0.08737000823020935,,1.2664729356765747,,0.23375090956687927,,0.8081122636795044,,,,,,,,,,,,,,,
0,9,,4.035257816314697,,0.4487592577934265,,0.22612343728542328,,0.4063147008419037,,0.6173469424247742,,0.0003813669318333268,,0.35019615292549133,,0.49638786911964417,,0.2469826489686966,,0.08089932799339294,,0.2834656536579132,,0.0702136754989624,,1.0948411226272583,,0.22818829119205475,,0.7475426197052002,,,,,,,,,,,,,,,
0,10,,4.618232250213623,,0.4798796772956848,,0.1563439518213272,,0.373889297246933,,0.5780752897262573,,0.0004607702139765024,,0.3829042911529541,,0.5202484726905823,,0.2641221284866333,,0.08717560768127441,,0.29271647334098816,,0.07501835376024246,,1.146279215812683,,0.24467575550079346,,0.8000345826148987,,,,,,,,,,,,,,,
0,11,,10.783894538879395,,0.4418199062347412,,0.22421352565288544,,0.43941786885261536,,0.6462411284446716,,0.0003860142605844885,,0.3577401638031006,,0.4825262725353241,,0.245882049202919,,0.07968243211507797,,0.27806657552719116,,0.0718180313706398,,1.1803538799285889,,0.24196140468120575,,0.7559853792190552,,,,,,,,,,,,,,,
