epoch,step,train_abs_rel_epoch,train_abs_rel_step,train_berhu_loss_epoch,train_berhu_loss_step,train_delta1_epoch,train_delta1_step,train_delta2_epoch,train_delta2_step,train_delta3_epoch,train_delta3_step,train_eas_loss_epoch,train_eas_loss_step,train_log_mae_epoch,train_log_mae_step,train_log_rmse_epoch,train_log_rmse_step,train_mae_epoch,train_mae_step,train_mse_loss_epoch,train_mse_loss_step,train_rmse_epoch,train_rmse_step,train_sasinv_loss_epoch,train_sasinv_loss_step,train_silog_loss_epoch,train_silog_loss_step,train_total_loss_epoch,train_total_loss_step,valid_abs_rel,valid_berhu_loss,valid_delta1,valid_delta2,valid_delta3,valid_eas_loss,valid_log_mae,valid_log_rmse,valid_mae,valid_mse_loss,valid_rmse,valid_sasinv_loss,valid_silog_loss,valid_total_loss
0,0,,1.045448660850525,,0.751150369644165,,0.9999987483024597,,0.9999987483024597,,0.9999987483024597,,0.004735228605568409,,5.5106072425842285,,5.524375915527344,,0.44231200218200684,,0.2646695673465729,,0.5066858530044556,,0.08401354402303696,,9.021147727966309,,9.114631652832031,,,,,,,,,,,,,,
0,1,,1.0631967782974243,,0.7367128133773804,,1.0,,1.0,,1.0,,0.0034973854199051857,,5.507341384887695,,5.523565292358398,,0.44081440567970276,,0.2593202590942383,,0.5026261806488037,,0.07664676010608673,,9.02242374420166,,9.10606575012207,,,,,,,,,,,,,,
0,2,,1.0804702043533325,,0.6977049708366394,,1.0,,1.0,,1.0,,0.002854015678167343,,5.420607089996338,,5.440456390380859,,0.4049069583415985,,0.24475085735321045,,0.4767362177371979,,0.08526881784200668,,8.897287368774414,,8.988264083862305,,,,,,,,,,,,,,
0,3,,1.0771822929382324,,0.5905746221542358,,1.0,,1.0,,1.0,,0.0021598979365080595,,5.354177951812744,,5.37598991394043,,0.3617960512638092,,0.20257121324539185,,0.443308025598526,,0.06925936043262482,,8.796367645263672,,8.869946479797363,,,,,,,,,,,,,,
0,4,,1.0470943450927734,,0.6453337073326111,,1.0,,1.0,,1.0,,0.0014929608441889286,,5.462937831878662,,5.47670316696167,,0.39994558691978455,,0.22237363457679749,,0.45881834626197815,,0.06735007464885712,,8.944896697998047,,9.015233039855957,,,,,,,,,,,,,,
0,5,,1.070937991142273,,0.5536360144615173,,1.0,,1.0,,1.0,,0.0013664907310158014,,5.345872402191162,,5.363759994506836,,0.34681007266044617,,0.18780271708965302,,0.42098888754844666,,0.06537474691867828,,8.7733154296875,,8.841423034667969,,,,,,,,,,,,,,
0,6,,1.3699883222579956,,0.6247925162315369,,1.0,,1.0,,1.0,,0.001159202423878014,,5.4095330238342285,,5.42825174331665,,0.3833586275577545,,0.21540014445781708,,0.4543724060058594,,0.07085944712162018,,8.873589515686035,,8.946767807006836,,,,,,,,,,,,,,
0,7,,1.044864535331726,,0.7214815020561218,,1.0,,1.0,,1.0,,0.001298836781643331,,5.47953462600708,,5.49279260635376,,0.42958974838256836,,0.2535836100578308,,0.48519814014434814,,0.06791093200445175,,8.9799222946167,,9.050431251525879,,,,,,,,,,,,,,
0,8,,1.1388763189315796,,0.7069157361984253,,1.0,,1.0,,1.0,,0.0014858716167509556,,5.466341495513916,,5.481441497802734,,0.4202174246311188,,0.24782595038414001,,0.482991486787796,,0.07465508580207825,,8.959983825683594,,9.03761100769043,,,,,,,,,,,,,,
0,9,,1.0504881143569946,,0.5794569253921509,,1.0,,1.0,,1.0,,0.0015608472749590874,,5.409667491912842,,5.423619747161865,,0.36828187108039856,,0.19673314690589905,,0.42827728390693665,,0.062080349773168564,,8.863454818725586,,8.928656578063965,,,,,,,,,,,,,,
0,10,,1.063981533050537,,0.8369268178939819,,1.0,,1.0,,1.0,,0.0015666962135583162,,5.562285900115967,,5.5761542320251465,,0.4830063283443451,,0.2988964319229126,,0.5396760106086731,,0.06752850115299225,,9.105018615722656,,9.175680160522461,,,,,,,,,,,,,,
0,11,,1.0420588254928589,,0.7314751148223877,,1.0,,1.0,,1.0,,0.0016204366693273187,,5.509056091308594,,5.52227783203125,,0.43638837337493896,,0.2568405270576477,,0.49909162521362305,,0.0696057379245758,,9.01642894744873,,9.089275360107422,,,,,,,,,,,,,,
0,12,,1.0629998445510864,,0.7235855460166931,,1.0,,1.0,,1.0,,0.0014411904849112034,,5.423773288726807,,5.442907333374023,,0.4139634072780609,,0.2555563151836395,,0.49625298380851746,,0.08804354071617126,,8.90307903289795,,8.99400520324707,,,,,,,,,,,,,,
0,13,,1.060693383216858,,0.7183489799499512,,1.0,,1.0,,1.0,,0.001144478446803987,,5.462625026702881,,5.477987289428711,,0.42388835549354553,,0.2525428831577301,,0.485939621925354,,0.07581678032875061,,8.958074569702148,,9.03618049621582,,,,,,,,,,,,,,
0,14,,1.2377198934555054,,0.7335669994354248,,1.0,,1.0,,1.0,,0.0009916062699630857,,5.47039270401001,,5.486317157745361,,0.4274285137653351,,0.2584048807621002,,0.4966616630554199,,0.07171817868947983,,8.966472625732422,,9.04017448425293,,,,,,,,,,,,,,
0,15,,1.0471140146255493,,0.704651951789856,,1.0,,1.0,,1.0,,0.0007865021470934153,,5.48868989944458,,5.501091003417969,,0.42177972197532654,,0.24582862854003906,,0.4829281270503998,,0.06798585504293442,,8.985553741455078,,9.055112838745117,,,,,,,,,,,,,,
0,16,,1.0520122051239014,,0.8464679718017578,,1.0,,1.0,,1.0,,0.0006264871917665005,,5.524223327636719,,5.539046764373779,,0.46968281269073486,,0.30319568514823914,,0.5356631278991699,,0.08547075092792511,,9.049899101257324,,9.136622428894043,,,,,,,,,,,,,,
0,17,,1.0410341024398804,,0.7373771071434021,,1.0,,1.0,,1.0,,0.0006253417232073843,,5.495183944702148,,5.5083088874816895,,0.4350745677947998,,0.25948360562324524,,0.4955787658691406,,0.06708335876464844,,8.998908042907715,,9.067241668701172,,,,,,,,,,,,,,
0,18,,1.0446566343307495,,0.7449108958244324,,1.0,,1.0,,1.0,,0.0006993480492383242,,5.50532865524292,,5.517533779144287,,0.4388372600078583,,0.26202017068862915,,0.4912221133708954,,0.07501214742660522,,9.013704299926758,,9.090115547180176,,,,,,,,,,,,,,
0,19,,1.0423752069473267,,0.6641167998313904,,1.0,,1.0,,1.0,,0.0007462837966158986,,5.485840320587158,,5.497848987579346,,0.41028478741645813,,0.22953569889068604,,0.4722644090652466,,0.06103402376174927,,8.975472450256348,,9.037999153137207,,,,,,,,,,,,,,
0,20,,1.0457385778427124,,0.8260434865951538,,1.0,,1.0,,1.0,,0.0007873858558014035,,5.547294616699219,,5.557710647583008,,0.4713665544986725,,0.2944648861885071,,0.5223693251609802,,0.0731460303068161,,9.078287124633789,,9.153007507324219,,,,,,,,,,,,,,
0,21,,1.037375807762146,,0.8446008563041687,,1.0,,1.0,,1.0,,0.0007793483091518283,,5.557891368865967,,5.569571018218994,,0.4786396324634552,,0.3017415702342987,,0.5345401763916016,,0.07020054757595062,,9.093852996826172,,9.16561222076416,,,,,,,,,,,,,,
0,22,,1.1443020105361938,,0.7420048713684082,,1.0,,1.0,,1.0,,0.0008308037649840117,,5.488615036010742,,5.503428936004639,,0.43289950489997864,,0.26128506660461426,,0.5012038350105286,,0.07373933494091034,,8.990570068359375,,9.065971374511719,,,,,,,,,,,,,,
0,23,,1.0620323419570923,,0.6975135803222656,,1.0,,1.0,,1.0,,0.0007667988538742065,,5.408836364746094,,5.426235675811768,,0.3983163833618164,,0.24462425708770752,,0.4728907346725464,,0.08811700344085693,,8.874579429626465,,8.964229583740234,,,,,,,,,,,,,,
0,24,,1.068037748336792,,0.6658912897109985,,1.0,,1.0,,1.0,,0.0007044697413221002,,5.433431148529053,,5.449942111968994,,0.4024641215801239,,0.231692373752594,,0.46741530299186707,,0.06884811818599701,,8.912022590637207,,8.982279777526855,,,,,,,,,,,,,,
0,25,,1.0443097352981567,,0.6381399631500244,,1.0,,1.0,,1.0,,0.0006035445840097964,,5.446113109588623,,5.459648132324219,,0.3904588222503662,,0.2195017784833908,,0.4583299160003662,,0.06652144342660904,,8.915702819824219,,8.983431816101074,,,,,,,,,,,,,,
